STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CURRENCY,Currency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2013,,4.55,,PERCENT,percent,,,,,,,1285477 thousands USD / 594972 persons. Converted 0.1369 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2014,,0.19,,PERCENT,percent,,,,,,,1335701 thousands USD / 616925 persons. Converted 0.1356 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2015,,-5.54,,PERCENT,percent,,,,,,,1307420 thousands USD / 639437 persons. Converted 0.1263 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2016,,1.81,,PERCENT,percent,,,,,,,1379322 thousands USD / 662402 persons. Converted 0.1258 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2017,,2.98,,PERCENT,percent,,,,,,,1469967 thousands USD / 685698 persons. Converted 0.1268 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2018,,6.2,,PERCENT,percent,,,,,,,1614880 thousands USD / 709126 persons. Converted 0.1257 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2019,,-90.25,,PERCENT,percent,,,,,,,161852 thousands USD / 728169 persons. Converted 0.1223 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2020,,-7.21,,PERCENT,percent,,,,,,,153675 thousands USD / 744514 persons. Converted 0.1218 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2021,,868.93,,PERCENT,percent,,,,,,,1522416 thousands USD / 762616 persons. Converted 0.1245 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,SB,Solomon Islands,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2022,,0.45,,PERCENT,percent,,,,,,,1566155 thousands USD / 781093 persons. Converted 0.1226 SBD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2005,,1143,,USD_POP,USD per person,,,,,,,112141 thousands USD / 98076 persons. Converted 0.7637 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,1085,,USD_POP,USD per person,,,,,,,108544 thousands USD / 100065 persons. Converted 0.753 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,1281,,USD_POP,USD per person,,,,,,,130763 thousands USD / 102104 persons. Converted 0.8368 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,1334,,USD_POP,USD per person,,,,,,,139128 thousands USD / 104263 persons. Converted 0.8388 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,1225,,USD_POP,USD per person,,,,,,,130464 thousands USD / 106505 persons. Converted 0.7799 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,1428,,USD_POP,USD per person,,,,,,,155306 thousands USD / 108736 persons. Converted 0.9173 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,1632,,USD_POP,USD per person,,,,,,,180673 thousands USD / 110683 persons. Converted 1.0315 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,1843,,USD_POP,USD per person,,,,,,,206999 thousands USD / 112323 persons. Converted 1.0354 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2013,,1772,,USD_POP,USD per person,,,,,,,201731 thousands USD / 113875 persons. Converted 0.9654 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2014,,1736,,USD_POP,USD per person,,,,,,,200283 thousands USD / 115359 persons. Converted 0.9014 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2015,,1639,,USD_POP,USD per person,,,,,,,191569 thousands USD / 116849 persons. Converted 0.7513 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2016,,1742,,USD_POP,USD per person,,,,,,,206474 thousands USD / 118514 persons. Converted 0.7434 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2017,,1853,,USD_POP,USD per person,,,,,,,222868 thousands USD / 120303 persons. Converted 0.7664 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2018,,1912,,USD_POP,USD per person,,,,,,,233529 thousands USD / 122119 persons. Converted 0.7472 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2019,,1751,,USD_POP,USD per person,,,,,,,216996 thousands USD / 123960 persons. Converted 0.6952 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2020,,1751,,USD_POP,USD per person,,,,,,,220901 thousands USD / 126132 persons. Converted 0.6882 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2021,,2221,,USD_POP,USD per person,,,,,,,285264 thousands USD / 128411 persons. Converted 0.7512 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2022,,2069,,USD_POP,USD per person,,,,,,,270024 thousands USD / 130498 persons. Converted 0.6936 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPC,"Gross Domestic Product per capita, current prices",2023,,2177,,USD_POP,USD per person,,,,,,,288625 thousands USD / 132559 persons. Converted 0.6644 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2006,,-1.4,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2007,,5.07,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2008,,8.11,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2009,,20.54,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2010,,-15.11,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2011,,-0.52,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2012,,12.28,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2013,,-0.31,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2014,,0.78,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2015,,4.67,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2016,,-0.3,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2017,,-8.79,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2018,,4.41,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2019,,1.25,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2020,,11.44,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2021,,4.02,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,AS,American Samoa,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2022,,16.13,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2005,,3719,,AUD_POP,Australian Dollar per person,,,,,,,"37544 thousands AUD / 10094 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,2714,,AUD_POP,Australian Dollar per person,,,,,,,"27359 thousands AUD / 10082 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,3953,,AUD_POP,Australian Dollar per person,,,,,,,"39781 thousands AUD / 10064 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,5711,,AUD_POP,Australian Dollar per person,,,,,,,"57427 thousands AUD / 10056 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,5119,,AUD_POP,Australian Dollar per person,,,,,,,"51526 thousands AUD / 10065 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,6390,,AUD_POP,Australian Dollar per person,,,,,,,"64461 thousands AUD / 10088 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,9087,,AUD_POP,Australian Dollar per person,,,,,,,"92222 thousands AUD / 10149 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,10168,,AUD_POP,Australian Dollar per person,,,,,,,"104823 thousands AUD / 10309 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2013,,9414,,AUD_POP,Australian Dollar per person,,,,,,,"99457 thousands AUD / 10565 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2014,,11278,,AUD_POP,Australian Dollar per person,,,,,,,"121677 thousands AUD / 10789 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2015,,10150,,AUD_POP,Australian Dollar per person,,,,,,,"111685 thousands AUD / 11003 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2016,,13480,,AUD_POP,Australian Dollar per person,,,,,,,"150843 thousands AUD / 11190 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2017,,12866,,AUD_POP,Australian Dollar per person,,,,,,,"146317 thousands AUD / 11372 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2018,,14794,,AUD_POP,Australian Dollar per person,,,,,,,"170457 thousands AUD / 11522 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2019,,13654,,AUD_POP,Australian Dollar per person,,,,,,,"158886 thousands AUD / 11637 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2020,,16073,,AUD_POP,Australian Dollar per person,,,,,,,"187799 thousands AUD / 11684 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2021,,20051,,AUD_POP,Australian Dollar per person,,,,,,,"235656 thousands AUD / 11753 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2022,,24207,,AUD_POP,Australian Dollar per person,,,,,,,"286780 thousands AUD / 11847 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NC,New Caledonia,GDPC,"Gross Domestic Product, current prices",2005,,598402122,,XPF,CFP Franc,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NC,New Caledonia,GDPC,"Gross Domestic Product, current prices",2006,,663296639,,XPF,CFP Franc,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,NC,New Caledonia,GDPC,"Gross Domestic Product, current prices",2007,,767977072,,XPF,CFP Franc,3,thousands,,,,,,
